"time", "liberal percentage", "conservative percentage", "liberal positive", "liberal negative", "conservative positive", "conservative negative"
"04:49:37", "4.089585", "95.910415", "5393.000000", "-122443.000000", "4317.000000", "-12.000000"
"04:50:07", "26.262519", "73.737481", "91315.000000", "-262872.000000", "1002.000000", "-2667.000000"
"04:50:37", "99.713470", "0.286530", "431872.000000", "-1241.000000", "0.000000", "0.000000"
"04:51:07", "99.753147", "0.246853", "137798.000000", "-311.000000", "30.000000", "0.000000"
"04:51:37", "75.786594", "24.213406", "1108.000000", "-354.000000", "0.000000", "0.000000"
"04:52:07", "8.309700", "91.690300", "9408.000000", "-133524.000000", "0.000000", "-2693.000000"
"04:52:37", "96.323656", "3.676344", "635661.000000", "-20009.000000", "4252.000000", "0.000000"
"04:53:07", "99.508985", "0.491015", "8211.000000", "-47.000000", "0.000000", "-1314.000000"
"04:53:37", "69.322503", "30.677497", "8022.000000", "-2725.000000", "825.000000", "0.000000"
"04:54:07", "0.602392", "99.397608", "3646.000000", "-2036115.000000", "209.000000", "-8695.000000"
"04:54:37", "2.454829", "97.545171", "1682.000000", "-51386.000000", "15450.000000", "0.000000"
"04:55:07", "91.199523", "8.800477", "19897.000000", "-318.000000", "1602.000000", "0.000000"
"04:55:37", "81.743091", "18.256909", "10589.000000", "-56.000000", "2309.000000", "0.000000"
"04:56:07", "100.000000", "0.000000", "6205.000000", "0.000000", "0.000000", "-2234.000000"
"04:56:37", "99.944710", "0.055290", "16130.000000", "-25.000000", "0.000000", "-29061.000000"
"04:57:08", "91.326363", "8.673637", "2533.000000", "-47.000000", "1272.000000", "-11355.000000"
"04:57:38", "73.597743", "26.402257", "34181.000000", "-1319.000000", "10943.000000", "0.000000"
"04:58:08", "52.337810", "47.662190", "27424.000000", "-2671.000000", "28420.000000", "-6717.000000"
"04:58:38", "10.868922", "89.131078", "4777.000000", "-6965.000000", "32209.000000", "0.000000"
"04:59:08", "82.729437", "17.270563", "702.000000", "-653.000000", "0.000000", "-2426.000000"
"04:59:38", "97.194815", "2.805185", "128060.000000", "-1956.000000", "1740.000000", "0.000000"
"05:00:08", "6.307441", "93.692559", "1352.000000", "-17038.000000", "3045.000000", "0.000000"
"05:00:38", "33.480693", "66.519307", "3100.000000", "-700.000000", "6673.000000", "-611.000000"
"05:01:08", "97.182128", "2.817872", "1114369.000000", "-24672.000000", "7640.000000", "0.000000"
"05:01:39", "37.713999", "62.286001", "16614.000000", "-47224.000000", "0.000000", "-11980.000000"
"05:02:09", "94.604076", "5.395924", "125204.000000", "-6936.000000", "970.000000", "-13408.000000"
"05:02:39", "2.704517", "97.295483", "3614.000000", "-126359.000000", "12757.000000", "-253.000000"
"05:03:09", "3.868323", "96.131677", "7134.000000", "-156822.000000", "20465.000000", "0.000000"
"05:03:39", "42.898657", "57.101343", "23892.000000", "-2920.000000", "96309.000000", "-50656.000000"
"05:04:09", "0.885589", "99.114411", "38869.000000", "-5253028.000000", "686.000000", "-8073.000000"
"05:04:40", "9.418429", "90.581571", "546452.000000", "-5286669.000000", "686.000000", "-3313.000000"
"05:05:10", "88.187016", "11.812984", "6862.000000", "-1064.000000", "217.000000", "-2701.000000"
"05:05:40", "59.472927", "40.527073", "10742.000000", "-6630.000000", "690.000000", "0.000000"
"05:06:11", "16.451191", "83.548809", "16733.000000", "-84002.000000", "978.000000", "0.000000"
"05:06:41", "100.000000", "0.000000", "2746.000000", "0.000000", "0.000000", "-4085.000000"
"05:07:11", "70.799863", "29.200137", "9581.000000", "-4208.000000", "4298.000000", "-11043.000000"
"05:07:41", "88.796316", "11.203684", "46468.000000", "-5570.000000", "293.000000", "0.000000"
"05:08:11", "76.317553", "23.682447", "41501.000000", "-7421.000000", "6716.000000", "-4056.000000"
"05:08:41", "87.402381", "12.597619", "82378.000000", "-5577.000000", "6602.000000", "-2120.000000"
"05:09:12", "90.558912", "9.441088", "9627.000000", "-1500.000000", "0.000000", "-4761.000000"
"05:09:42", "48.186398", "51.813602", "3826.000000", "-2407.000000", "1707.000000", "0.000000"
"05:10:12", "1.594843", "98.405157", "19747.000000", "-1112544.000000", "242249.000000", "-2210.000000"
"05:10:42", "77.081584", "22.918416", "13624.000000", "-4093.000000", "0.000000", "-142.000000"
"05:11:12", "55.128533", "44.871467", "16173.000000", "-187.000000", "20899.000000", "-9733.000000"
"05:11:42", "98.798966", "1.201034", "1295032.000000", "-13061.000000", "2687.000000", "-424.000000"
"05:12:12", "8.891895", "91.108105", "5237.000000", "-131351.000000", "94967.000000", "-16851.000000"
"05:12:42", "99.681622", "0.318378", "26250.000000", "-98.000000", "0.000000", "-4433.000000"
"05:13:12", "0.444022", "99.555978", "2712.000000", "-608068.000000", "0.000000", "0.000000"
"05:13:42", "24.637469", "75.362531", "2529.000000", "-12835.000000", "2600.000000", "-2517.000000"
"05:14:12", "86.886666", "13.113334", "35097.000000", "-5297.000000", "0.000000", "0.000000"
"05:14:42", "99.819091", "0.180909", "316895.000000", "-2030.000000", "0.000000", "-803188.000000"
"05:15:12", "72.373158", "27.626842", "11122.000000", "-5698.000000", "6657.000000", "-21244.000000"
"05:15:42", "10.217196", "89.782804", "333.000000", "-11260.000000", "6763.000000", "-1718.000000"
"05:16:12", "64.842785", "35.157215", "24106.000000", "-12416.000000", "2947.000000", "-4229.000000"
"05:16:42", "77.771788", "22.228212", "9098.000000", "-9483.000000", "0.000000", "-24081.000000"
"05:17:12", "88.184637", "11.815363", "27745.000000", "-2559.000000", "1214.000000", "-415.000000"
"05:17:42", "90.932519", "9.067481", "19054.000000", "0.000000", "1900.000000", "0.000000"
"05:18:12", "68.015102", "31.984898", "8704.000000", "-4037.000000", "707.000000", "-1384.000000"
"05:18:42", "78.440012", "21.559988", "122254.000000", "-33581.000000", "3707.000000", "-13408.000000"
"05:19:12", "91.482320", "8.517680", "14674.000000", "-1467.000000", "0.000000", "-1082.000000"
"05:19:42", "92.213873", "7.786127", "8273.000000", "0.000000", "715.000000", "-195.000000"
"05:20:12", "93.581589", "6.418411", "876852.000000", "-63.000000", "60077.000000", "0.000000"
"05:20:42", "89.706193", "10.293807", "4244.000000", "-487.000000", "0.000000", "0.000000"
"05:21:12", "75.872680", "24.127320", "3965.000000", "0.000000", "2509.000000", "-3925.000000"
"05:21:42", "34.184312", "65.815688", "7927.000000", "-15262.000000", "0.000000", "0.000000"
"05:22:13", "48.744124", "51.255876", "8984.000000", "-10572.000000", "223.000000", "-1282.000000"
"05:22:43", "28.071498", "71.928502", "1933.000000", "-6680.000000", "0.000000", "-674.000000"
"05:23:13", "53.977248", "46.022752", "24260.000000", "-4854.000000", "15940.000000", "-128.000000"
"05:23:43", "94.837842", "5.162158", "87978.000000", "-96.000000", "4703.000000", "-188.000000"
"05:24:13", "30.872011", "69.127989", "878.000000", "-1966.000000", "0.000000", "0.000000"
"05:24:43", "11.897267", "88.102733", "1663.000000", "-12315.000000", "0.000000", "0.000000"
"05:25:13", "8.568165", "91.431835", "225.000000", "-1752.000000", "649.000000", "0.000000"
"05:25:43", "94.653020", "5.346980", "179637.000000", "-7756.000000", "2410.000000", "-323.000000"
"05:26:13", "79.156153", "20.843847", "13489.000000", "-770.000000", "2782.000000", "0.000000"
"05:26:43", "75.826757", "24.173243", "125656.000000", "-39859.000000", "388.000000", "-591.000000"
"05:27:13", "96.581269", "3.418731", "57491.000000", "0.000000", "2410.000000", "-10593.000000"
"05:27:43", "86.775445", "13.224555", "20794.000000", "-2176.000000", "993.000000", "0.000000"
"05:28:13", "24.600136", "75.399864", "21308.000000", "-76992.000000", "2582.000000", "-4654.000000"
"05:28:44", "97.877592", "2.122408", "66223.000000", "-1139.000000", "297.000000", "0.000000"
"05:29:14", "73.811355", "26.188645", "719.000000", "-1148.000000", "2939.000000", "-10800.000000"
"05:29:44", "55.211292", "44.788708", "2553.000000", "-3009.000000", "7399.000000", "-10277.000000"
"05:30:14", "99.222650", "0.777350", "450776.000000", "-3533.000000", "0.000000", "-184.000000"
"05:30:44", "7.008673", "92.991327", "1899.000000", "-23043.000000", "2153.000000", "0.000000"
"05:31:14", "19.894644", "80.105356", "49226.000000", "-202705.000000", "0.000000", "-1117.000000"
"05:31:44", "25.102068", "74.897932", "1906.000000", "-649.000000", "5038.000000", "0.000000"
"05:32:14", "97.403332", "2.596668", "5038989.000000", "-128046.000000", "6288.000000", "0.000000"
"05:32:44", "6.378167", "93.621833", "10774.000000", "-33665.000000", "124481.000000", "0.000000"
"05:33:14", "90.918277", "9.081723", "68777.000000", "-6588.000000", "422.000000", "-1401.000000"
"05:33:44", "78.078620", "21.921380", "4076.000000", "-3093.000000", "1279.000000", "-11496.000000"
"05:34:14", "16.735250", "83.264750", "5775.000000", "-28368.000000", "365.000000", "0.000000"
"05:34:44", "85.573187", "14.426813", "10570.000000", "-1230.000000", "552.000000", "0.000000"
"05:35:14", "80.106472", "19.893528", "53854.000000", "-12926.000000", "1274.000000", "-3326.000000"
"05:35:44", "79.014511", "20.985489", "308.000000", "-1307.000000", "9.000000", "-4647.000000"
"05:36:14", "47.548533", "52.451467", "4534.000000", "-5809.000000", "0.000000", "-732.000000"
"05:36:44", "85.706371", "14.293629", "4470.000000", "-6.000000", "768.000000", "-171.000000"
"05:37:14", "7.955419", "92.044581", "207.000000", "-952.000000", "1443.000000", "0.000000"
"05:37:44", "37.937063", "62.062937", "3906.000000", "-6390.000000", "0.000000", "0.000000"
"05:38:14", "14.639279", "85.360721", "542.000000", "-14350.000000", "2688.000000", "-2380.000000"
"05:38:44", "60.144576", "39.855424", "11149.000000", "-7388.000000", "0.000000", "0.000000"
"05:39:14", "62.487625", "37.512375", "88584.000000", "0.000000", "132239.000000", "-131698.000000"
"05:39:44", "89.703156", "10.296844", "135345.000000", "-9635.000000", "6807.000000", "-7893.000000"
"05:40:14", "70.778709", "29.221291", "47252.000000", "-19218.000000", "419.000000", "-312.000000"
"05:40:44", "67.257094", "32.742906", "3878.000000", "-315.000000", "1589.000000", "-33.000000"
"05:41:14", "99.910914", "0.089086", "11778817.000000", "-10509.000000", "0.000000", "-7168.000000"
"05:41:44", "17.059949", "82.940051", "6424.000000", "-31198.000000", "5216.000000", "-1066.000000"
"05:42:14", "57.144953", "42.855047", "1567.000000", "-5842.000000", "0.000000", "-6223.000000"
"05:42:44", "97.439606", "2.560394", "132631.000000", "-2305.000000", "1377.000000", "-7493.000000"
"05:43:14", "97.514574", "2.485426", "12322.000000", "-550.000000", "0.000000", "-9257.000000"
"05:43:44", "64.690178", "35.309822", "7306.000000", "-5026.000000", "0.000000", "-1902.000000"
"05:44:14", "99.676614", "0.323386", "11782420.000000", "-30307.000000", "7934.000000", "-4508.000000"
"05:44:44", "67.924528", "32.075472", "3522.000000", "-6851.000000", "1037.000000", "-13182.000000"
"05:45:14", "39.475460", "60.524540", "4423.000000", "-4160.000000", "3017.000000", "-258.000000"
"05:45:44", "22.262516", "77.737484", "437.000000", "-5787.000000", "1930.000000", "-1773.000000"
"05:46:14", "36.190419", "63.809581", "36354.000000", "-64098.000000", "0.000000", "0.000000"
"05:46:44", "0.067022", "99.932978", "3.000000", "-190854.000000", "0.000000", "-125.000000"
"05:47:14", "85.139929", "14.860071", "8464.000000", "-2407.000000", "232.000000", "-6656.000000"
"05:47:44", "16.395864", "83.604136", "6216.000000", "-31515.000000", "181.000000", "0.000000"
"05:48:14", "28.874068", "71.125932", "5152.000000", "-8856.000000", "3835.000000", "0.000000"
"05:48:44", "4.006018", "95.993982", "213.000000", "-5104.000000", "0.000000", "0.000000"
"05:49:14", "88.525126", "11.474874", "13547.000000", "0.000000", "1756.000000", "0.000000"
"05:49:44", "4.760378", "95.239622", "594.000000", "-1280.000000", "10604.000000", "0.000000"
"05:50:14", "47.274730", "52.725270", "668.000000", "-10575.000000", "4264.000000", "-12637.000000"
"05:50:44", "45.421191", "54.578809", "4244.000000", "-9327.000000", "1681.000000", "-4917.000000"
"05:51:14", "27.676904", "72.323096", "6880.000000", "-216.000000", "17987.000000", "-86.000000"
"05:51:44", "47.770433", "52.229567", "3595.000000", "-4978.000000", "0.000000", "-958.000000"
"05:52:14", "59.091560", "40.908440", "0.000000", "-3865.000000", "4700.000000", "-12372.000000"
"05:52:44", "51.820929", "48.179071", "6517.000000", "-4792.000000", "1267.000000", "0.000000"
"05:53:14", "1.524275", "98.475725", "2158.000000", "-140894.000000", "74.000000", "-24.000000"
"05:53:44", "0.470040", "99.529960", "1229.000000", "-99160.000000", "213168.000000", "-246.000000"
"05:54:14", "73.800030", "26.199970", "4997.000000", "-1774.000000", "0.000000", "0.000000"
"05:54:44", "89.419201", "10.580799", "27728.000000", "-923.000000", "2358.000000", "0.000000"
"05:55:14", "86.362435", "13.637565", "15569.000000", "0.000000", "2579.000000", "-763.000000"
"05:55:44", "67.134420", "32.865580", "4827.000000", "-6442.000000", "69.000000", "-8473.000000"
"05:56:14", "97.006247", "2.993753", "35706.000000", "-1039.000000", "68.000000", "-164.000000"
"05:56:44", "93.048275", "6.951725", "140084.000000", "-4386.000000", "6237.000000", "-2104.000000"
"05:57:14", "33.982251", "66.017749", "2609.000000", "-2349.000000", "18778.000000", "-8266.000000"
"05:57:44", "88.204112", "11.795888", "38270.000000", "-1744.000000", "3374.000000", "0.000000"
"05:58:14", "100.000000", "0.000000", "2146.000000", "0.000000", "0.000000", "-2379.000000"
"05:58:44", "7.300353", "92.699647", "2066.000000", "-20435.000000", "5799.000000", "0.000000"
"05:59:14", "97.340070", "2.659930", "651019.000000", "-2774.000000", "15047.000000", "-1140.000000"
"05:59:44", "93.705274", "6.294726", "173101.000000", "-9488.000000", "2343.000000", "-3019.000000"
"06:00:14", "7.700173", "92.299827", "3012.000000", "-39691.000000", "1831.000000", "-452.000000"
"06:00:44", "19.168912", "80.831088", "11883.000000", "-50108.000000", "0.000000", "0.000000"
"06:01:14", "97.651849", "2.348151", "2006880.000000", "-32655.000000", "15620.000000", "-718.000000"
"06:01:44", "2.324198", "97.675802", "0.000000", "-6814.000000", "12896.000000", "-469.000000"
"06:02:14", "99.931291", "0.068709", "186164.000000", "-128.000000", "0.000000", "0.000000"
"06:02:44", "93.037311", "6.962689", "15009.000000", "-1129.000000", "0.000000", "-77.000000"
"06:03:14", "0.088437", "99.911563", "4.000000", "-1737.000000", "2782.000000", "0.000000"
"06:03:44", "93.996966", "6.003034", "151476.000000", "-1107.000000", "8827.000000", "-4073.000000"
"06:04:14", "61.685240", "38.314760", "68.000000", "-23102.000000", "6054.000000", "-46872.000000"
"06:04:44", "25.228312", "74.771688", "14021.000000", "-37622.000000", "6672.000000", "-924.000000"
"06:05:14", "9.255448", "90.744552", "1370.000000", "-24500.000000", "1070.000000", "-1238.000000"
"06:05:44", "67.394844", "32.605156", "4318.000000", "-3.000000", "2400.000000", "-649.000000"
"06:06:15", "99.063915", "0.936085", "264.000000", "-34.000000", "367.000000", "-42173.000000"
"06:06:45", "90.853056", "9.146944", "153605.000000", "-14593.000000", "1137.000000", "-2635.000000"
"06:07:15", "0.044716", "99.955284", "427.000000", "-963429.000000", "0.000000", "-4.000000"
"06:07:45", "86.967350", "13.032650", "28634.000000", "-2008.000000", "2283.000000", "0.000000"
"06:08:15", "91.898473", "8.101527", "11601.000000", "0.000000", "1098.000000", "-854.000000"
"06:08:45", "45.026544", "54.973456", "872.000000", "-3250.000000", "685.000000", "-2351.000000"
"06:09:15", "98.092804", "1.907196", "54879.000000", "-366.000000", "701.000000", "0.000000"
"06:09:45", "89.461399", "10.538601", "13645.000000", "-5418.000000", "0.000000", "-32348.000000"
"06:10:15", "3.807555", "96.192445", "3138.000000", "-99589.000000", "0.000000", "-804.000000"
"06:10:45", "19.433501", "80.566499", "3897.000000", "-10289.000000", "5867.000000", "0.000000"
"06:11:15", "11.178374", "88.821626", "3248.000000", "-79642.000000", "24385.000000", "-9844.000000"
"06:11:45", "7.143507", "92.856493", "2297.000000", "-13937.000000", "16701.000000", "-60.000000"
"06:12:15", "26.865158", "73.134842", "7787.000000", "-20405.000000", "867.000000", "-27.000000"
"06:12:45", "96.516865", "3.483135", "131142.000000", "-2675.000000", "2073.000000", "-424.000000"
"06:13:15", "45.871022", "54.128978", "5477.000000", "-5912.000000", "551.000000", "0.000000"
"06:13:45", "92.128574", "7.871426", "31651.000000", "-2968.000000", "0.000000", "-3087.000000"
"06:14:15", "82.603489", "17.396511", "20693.000000", "-2879.000000", "1479.000000", "0.000000"
"06:14:45", "54.883275", "45.116725", "9733.000000", "-814.000000", "7187.000000", "0.000000"
"06:15:15", "80.078543", "19.921457", "8972.000000", "0.000000", "2232.000000", "0.000000"
"06:15:45", "16.006382", "83.993618", "5931.000000", "-126921.000000", "1008.000000", "-18448.000000"
"06:16:15", "2.370865", "97.629135", "1173.000000", "-164448.000000", "1461.000000", "-2856.000000"
"06:16:45", "10.953515", "89.046485", "3313.000000", "-26933.000000", "0.000000", "0.000000"
"06:17:15", "26.247358", "73.752642", "4098.000000", "-10444.000000", "1071.000000", "0.000000"
"06:17:45", "65.101384", "34.898616", "17738.000000", "-6570.000000", "2965.000000", "-49.000000"
"06:18:15", "6.203120", "93.796880", "2133.000000", "-32105.000000", "783.000000", "-42.000000"
"06:18:45", "85.195153", "14.804847", "3976.000000", "-5483.000000", "5904.000000", "-61551.000000"
"06:19:15", "74.106512", "25.893488", "39853.000000", "-8397.000000", "5528.000000", "0.000000"
"06:19:45", "16.718050", "83.281950", "8218.000000", "-50865.000000", "1541.000000", "-2302.000000"
"06:20:16", "24.384278", "75.615722", "25159.000000", "-75211.000000", "5474.000000", "-860.000000"
"06:20:46", "60.104670", "39.895330", "660.000000", "-709.000000", "282.000000", "-833.000000"
"06:21:16", "93.732355", "6.267645", "835.000000", "-3282.000000", "1713.000000", "-73865.000000"
"06:21:46", "84.075336", "15.924664", "103182.000000", "-19569.000000", "22.000000", "-250.000000"
"06:22:16", "76.086414", "23.913586", "5657.000000", "0.000000", "3830.000000", "-6529.000000"
"06:22:46", "70.911344", "29.088656", "26891.000000", "-7893.000000", "3138.000000", "0.000000"
"06:23:16", "85.474356", "14.525644", "24632.000000", "-4169.000000", "17.000000", "0.000000"
"06:23:46", "97.850610", "2.149390", "1510969.000000", "-33047.000000", "143.000000", "0.000000"
"06:24:16", "0.529595", "99.470405", "10668.000000", "-2295697.000000", "13970.000000", "-1629.000000"
"06:24:46", "1.534792", "98.465208", "3568.000000", "-281133.000000", "9940.000000", "-969.000000"
"06:25:16", "0.139381", "99.860619", "160.000000", "-209.000000", "114424.000000", "0.000000"
"06:25:46", "64.613961", "35.386039", "16765.000000", "-336.000000", "9605.000000", "-1387.000000"
"06:26:16", "8.026170", "91.973830", "3607.000000", "-13616.000000", "27855.000000", "-12.000000"
"06:26:46", "54.369498", "45.630502", "9457.000000", "-189.000000", "8416.000000", "-796.000000"
"06:27:16", "78.026201", "21.973799", "994.000000", "0.000000", "1258.000000", "-3473.000000"
"06:27:46", "25.185969", "74.814031", "5070.000000", "-25445.000000", "0.000000", "-3496.000000"
"06:28:16", "11.469009", "88.530991", "1645.000000", "-10715.000000", "1983.000000", "0.000000"
"06:28:46", "19.317317", "80.682683", "3554.000000", "-1556.000000", "13288.000000", "0.000000"
"06:29:16", "97.261410", "2.738590", "162215.000000", "-19.000000", "4603.000000", "-1936.000000"
"06:29:46", "40.398366", "59.601634", "1582.000000", "-2334.000000", "0.000000", "0.000000"
"06:30:16", "22.723254", "77.276746", "679.000000", "-2404.000000", "218.000000", "-92.000000"
"06:30:46", "64.141210", "35.858790", "2539.000000", "-2467.000000", "1078.000000", "-3802.000000"
"06:31:16", "85.470914", "14.529086", "2705.000000", "0.000000", "2098.000000", "-9637.000000"
"06:31:46", "98.040547", "1.959453", "480129.000000", "-9264.000000", "376.000000", "-2205.000000"
"06:32:16", "62.764356", "37.235644", "0.000000", "-3609.000000", "1092.000000", "-7924.000000"
"06:32:46", "73.944578", "26.055422", "13338.000000", "-2288.000000", "2921.000000", "-1445.000000"
"06:33:16", "29.956995", "70.043005", "7188.000000", "-24431.000000", "0.000000", "-3261.000000"
"06:33:46", "92.708435", "7.291565", "18628.000000", "-1492.000000", "0.000000", "-342.000000"
"06:34:16", "92.092245", "7.907755", "37418.000000", "-2990.000000", "223.000000", "0.000000"
"06:34:46", "77.897421", "22.102579", "19245.000000", "-3114.000000", "3126.000000", "-2747.000000"
"06:35:16", "46.694507", "53.305493", "6573.000000", "-6469.000000", "1828.000000", "-695.000000"
"06:35:46", "59.013201", "40.986799", "36.000000", "-765.000000", "1129.000000", "-2691.000000"
"06:36:16", "73.576935", "26.423065", "36748.000000", "-13184.000000", "13.000000", "0.000000"
"06:36:46", "3.707707", "96.292293", "1435.000000", "-2505.000000", "52735.000000", "-692.000000"
"06:37:16", "56.978967", "43.021033", "30209.000000", "-19362.000000", "4263.000000", "-1081.000000"
"06:37:46", "46.010381", "53.989619", "13221.000000", "-812.000000", "23736.000000", "-7699.000000"
"06:38:16", "72.173941", "27.826059", "12235.000000", "-6891.000000", "1658.000000", "-9939.000000"
"06:38:46", "88.127315", "11.872685", "4623.000000", "-5737.000000", "0.000000", "-37961.000000"
"06:39:16", "57.990994", "42.009006", "20991.000000", "-4615.000000", "10591.000000", "0.000000"
"06:39:46", "0.530717", "99.469283", "4406.000000", "-988714.000000", "49805.000000", "-1135.000000"
"06:40:16", "75.523374", "24.476626", "7736.000000", "-1489.000000", "1773.000000", "-2329.000000"
"06:40:46", "25.876011", "74.123989", "480.000000", "-916.000000", "459.000000", "0.000000"
"06:41:16", "99.550053", "0.449947", "143045.000000", "-537.000000", "1116.000000", "-222679.000000"
"06:41:46", "63.780261", "36.219739", "1909.000000", "-1006.000000", "550.000000", "-831.000000"
"06:42:16", "82.021442", "17.978558", "11629.000000", "-1010.000000", "1539.000000", "0.000000"
"06:42:46", "57.725432", "42.274568", "9146.000000", "-7176.000000", "236.000000", "-975.000000"
"06:43:16", "95.500287", "4.499713", "1482.000000", "-5153.000000", "1192.000000", "-133182.000000"
"06:43:46", "14.642575", "85.357425", "1122.000000", "-7899.000000", "746.000000", "-361.000000"
"06:44:16", "69.827275", "30.172725", "3281.000000", "-486.000000", "5366.000000", "-10262.000000"
"06:44:46", "25.292685", "74.707315", "7475.000000", "-177.000000", "21902.000000", "0.000000"
"06:45:16", "15.307141", "84.692859", "2124.000000", "-23162.000000", "133751.000000", "-26236.000000"
"06:45:46", "8.620405", "91.379595", "10783.000000", "-141314.000000", "2353.000000", "-2770.000000"
"06:46:16", "96.631768", "3.368232", "59756.000000", "-1092.000000", "1012.000000", "-606.000000"
"06:46:46", "3.069959", "96.930041", "1299.000000", "-42993.000000", "2189.000000", "-132.000000"
"06:47:16", "52.895911", "47.104089", "10311.000000", "-9182.000000", "0.000000", "0.000000"
"06:47:46", "62.513328", "37.486672", "12336.000000", "-1001.000000", "6734.000000", "-563.000000"
"06:48:16", "96.451588", "3.548412", "50286.000000", "-1414.000000", "436.000000", "0.000000"
"06:48:46", "81.783159", "18.216841", "1486.000000", "-179.000000", "152.000000", "0.000000"
"06:49:16", "68.890510", "31.109490", "39186.000000", "-14663.000000", "3243.000000", "-466.000000"
"06:49:46", "26.816723", "73.183277", "6100.000000", "-3739.000000", "12908.000000", "0.000000"
"06:50:16", "41.793211", "58.206789", "5850.000000", "0.000000", "10426.000000", "-1636.000000"
"06:50:46", "45.188708", "54.811292", "4451.000000", "-5417.000000", "0.000000", "-15.000000"
"06:51:16", "0.000000", "100.000000", "0.000000", "-19133.000000", "3503.000000", "0.000000"
"06:51:46", "92.775127", "7.224873", "81843.000000", "-2831.000000", "3543.000000", "-6.000000"
"06:52:16", "98.814599", "1.185401", "1415300.000000", "-16982.000000", "0.000000", "-313.000000"
"06:52:46", "0.762841", "99.237159", "131.000000", "-1655.000000", "239660.000000", "-1724.000000"
"06:53:16", "34.048257", "65.951743", "1723.000000", "-3894.000000", "42.000000", "-309.000000"
"06:53:46", "88.140617", "11.859383", "85864.000000", "-12283.000000", "0.000000", "-5425.000000"
"06:54:16", "51.889084", "48.110916", "4563.000000", "-7681.000000", "16488.000000", "-21504.000000"
"06:54:46", "49.453608", "50.546392", "11291.000000", "-58.000000", "12292.000000", "-792.000000"
"06:55:16", "63.921585", "36.078415", "45167.000000", "-6689.000000", "18966.000000", "-287.000000"
"06:55:46", "89.158267", "10.841733", "4277.000000", "-242.000000", "4297.000000", "-33050.000000"
"06:56:16", "75.604048", "24.395952", "32949.000000", "-23.000000", "10609.000000", "0.000000"
"06:56:46", "3.055867", "96.944133", "3055.000000", "-1797.000000", "101052.000000", "-187.000000"
"06:57:16", "85.855451", "14.144549", "29768.000000", "-575.000000", "4621.000000", "-1771.000000"
"06:57:46", "47.280093", "52.719907", "1634.000000", "-1728.000000", "94.000000", "0.000000"
"06:58:16", "17.814264", "82.185736", "51488.000000", "-4969.000000", "241806.000000", "-2002.000000"
"06:58:46", "50.291214", "49.708786", "20119.000000", "0.000000", "19886.000000", "0.000000"
"06:59:16", "36.836515", "63.163485", "12742.000000", "-12537.000000", "9466.000000", "-90.000000"
"06:59:46", "11.127330", "88.872670", "27595.000000", "-1211.000000", "219187.000000", "0.000000"
"07:00:16", "73.704198", "26.295802", "15111.000000", "-6222.000000", "79.000000", "-2550.000000"
"07:00:46", "37.512767", "62.487233", "15058.000000", "-14065.000000", "11018.000000", "0.000000"
"07:01:16", "1.573879", "98.426121", "2899.000000", "-8695.000000", "247958.000000", "-1205.000000"
"07:01:46", "70.178302", "29.821698", "167067.000000", "-349.000000", "71085.000000", "-1036.000000"
"07:02:16", "78.701833", "21.298167", "66050.000000", "-13686.000000", "9401.000000", "-19262.000000"
"07:02:46", "75.341970", "24.658030", "5135.000000", "-2314.000000", "1093.000000", "-5275.000000"
"07:03:16", "10.241024", "89.758976", "0.000000", "-3783.000000", "5192.000000", "-1024.000000"
"07:03:46", "12.253871", "87.746129", "958.000000", "-5.000000", "13765.000000", "-965.000000"
"07:04:16", "24.865758", "75.134242", "1806.000000", "-2705.000000", "2752.000000", "0.000000"
"07:04:46", "96.159403", "3.840597", "56862.000000", "-1117.000000", "1169.000000", "-374.000000"
"07:05:16", "95.326940", "4.673060", "32682.000000", "-1608.000000", "0.000000", "-120.000000"
"07:10:24", "97.418631", "2.581369", "10416.000000", "-276.000000", "0.000000", "0.000000"
"07:10:56", "100.000000", "0.000000", "6324.000000", "0.000000", "0.000000", "0.000000"
"17:06:16", "84.839925", "15.160075", "10563.000000", "-663.000000", "2718.000000", "-8358.000000"
"17:06:46", "54.080489", "45.919511", "107296.000000", "-94869.000000", "155.000000", "-4616.000000"
"17:07:16", "86.950025", "13.049975", "4402.000000", "-24382.000000", "23125.000000", "-312130.000000"
"17:07:46", "97.491349", "2.508651", "172431.000000", "-397.000000", "4040.000000", "0.000000"
"17:08:16", "47.233501", "52.766499", "7920.000000", "-7894.000000", "2892.000000", "-1735.000000"
"17:08:46", "38.133272", "61.866728", "3048.000000", "-5422.000000", "0.000000", "-294.000000"
"17:09:16", "55.918288", "44.081712", "5043.000000", "-1834.000000", "2676.000000", "-678.000000"
"17:09:46", "10.652326", "89.347674", "6320.000000", "-25671.000000", "30568.000000", "-385.000000"
"17:10:16", "75.810081", "24.189919", "6708.000000", "-1913.000000", "237.000000", "-30.000000"
"17:10:46", "85.741873", "14.258127", "3743.000000", "-128.000000", "1201.000000", "-4249.000000"
"17:11:16", "12.655045", "87.344955", "2969.000000", "-9125.000000", "11367.000000", "0.000000"
"17:11:46", "94.853751", "5.146249", "21428.000000", "-13686.000000", "4392.000000", "-311779.000000"
"17:12:16", "0.907518", "99.092482", "10264.000000", "-1112077.000000", "8656.000000", "0.000000"
"17:12:46", "77.251049", "22.748951", "4670.000000", "-957.000000", "1428.000000", "-3429.000000"
